,Unnamed: 0,class,tweet
1899,1899,1,"['want', 'love', 'like', 'new', 'already', 'got', 'lying', 'ass']"
1900,1900,1,"['cant', 'talk', 'right', 'got', 'pussy']"
1901,1901,1,"['single', 'good', 'taken', 'female', 'thats']"
1902,1902,2,"['back', 'cause', 'see', 'lose', 'trash']"
1903,1903,1,"['relationship', 'idea', 'trash', 'love']"
1904,1904,1,"['want', 'none', 'unless', 'u', 'clean']"
1905,1905,1,['pussy']
1906,1906,1,"['ur', 'pussy', 'smell', 'like', 'juice', 'wow']"
1907,1907,1,"['mean', 'ill', 'give', 'u', 'let', 'smell', 'pussy', 'smell', 'like']"
1908,1908,1,"['k', 'pussy', 'smell', 'like']"
1909,1909,0,[]
1910,1910,2,"['fruit', 'modern', 'farm']"
1911,1911,1,"['fat', 'chance', 'ever', 'catch', 'drinking']"
1912,1912,1,"['outside', 'house', 'bitch']"
1913,1913,1,['u']
1914,1914,1,"['come', 'practice']"
1915,1915,1,"['never', 'worried', 'next', 'always', 'next']"
1916,1916,1,"['damn', 'always', 'meant', 'say', 'still', 'dont', 'make']"
1917,1917,1,"['aunt', 'said', 'handsome']"
1918,1918,1,"['tend', 'sense', 'older']"
1919,1919,1,"['hoe', 'fight', 'right']"
1920,1920,1,['highest']
1921,1921,1,"['kissing', 'bitch', 'soon']"
1922,1922,1,['light']
1923,1923,1,"['got', 'watch', 'fresh', 'hoe', 'name', 'chuck', 'e']"
1924,1924,2,"['essence', 'fest', 'main', 'stage', 'stepping', 'uncle']"
1925,1925,0,"['u', 'unfollowed', 'say', 'rude']"
1926,1926,1,"['talk', 'girl', 'sew', 'show', 'u', 'got', 'type', 'boss', 'bitch']"
1927,1927,1,"['cute', 'ey', 'bitch', 'come']"
1928,1928,1,"['one', 'see', 'curvy', 'retarded']"
1929,1929,1,['money']
1930,1930,1,['badly']
1931,1931,1,"['yo', 'bitch', 'read', 'eat']"
1932,1932,2,"['strong', 'back', 'better', 'power', 'big']"
1933,1933,1,"['trap', 'keep', 'fly', 'love', 'got', 'hoe', 'forever']"
1934,1934,1,"['getting', 'mommy']"
1935,1935,1,"['drake', 'thank', 'ass', 'water']"
1936,1936,1,"['already', 'hate', 'hope', 'trip', 'stage', 'graduation']"
1937,1937,0,"['want', 'affection', 'also', 'want', 'left', 'alone', 'see', 'issue']"
1938,1938,1,"['show', 'love', 'tho', 'trouble']"
1939,1939,1,"['swear', 'love', 'honest', 'bitch', 'tho', 'salty']"
1940,1940,1,"['chill', 'love', 'like', 'trick', 'love', 'know']"
1941,1941,1,"['nasty', 'pay']"
1942,1942,1,"['told', 'bitch', 'phone', 'know']"
1943,1943,1,"['bitch', 'frozen', 'ever', 'let']"
1944,1944,1,"['history', 'test', 'made', 'bitch']"
1945,1945,1,"['nose', 'accident', 'crap', 'bitch']"
1946,1946,2,"['car', 'different', 'world', 'ghetto', 'tried', 'number', 'ghetto', 'tho']"
1947,1947,1,"['tax', 'fraud', 'bet', 'dare', 'tweet', 'voting', 'politics']"
1948,1948,1,"['say', 'say', 'like', 'queer', 'though']"
1949,1949,0,"['think', 'want', 'us', 'cool']"
1950,1950,1,"['try', 'ya', 'bitch', 'behind', 'ya', 'back', 'tell', 'aint', 'good']"
1951,1951,2,"['east', 'coast', 'colored', 'hair', 'must', 'wave']"
1952,1952,2,['b']
1953,1953,1,"['one', 'single', 'bone', 'body', 'next', 'bitch']"
1954,1954,1,"['think', 'get', 'locked', 'shed', 'first', 'one', 'swerve']"
1955,1955,1,"['dumb', 'ass', 'next']"
1956,1956,1,"['people', 'even', 'get', 'like', 'total']"
1957,1957,1,"['look', 'bitch']"
1958,1958,1,"['cool', 'story', 'pass', 'bitch']"
1959,1959,1,"['girl', 'stress', 'ion', 'even', 'saying']"
1960,1960,2,"['feel', 'sorry', 'anyone', 'trash']"
1961,1961,1,"['queen', 'dyke', 'id', 'contemplate']"
1962,1962,1,"['love', 'little', 'bitch']"
1963,1963,1,"['u', 'want', 'cig', 'ur', 'go', 'get', 'guilt', 'trip', 'city', 'bitch']"
1964,1964,2,"['new', 'guess', 'safe', 'say', 'sold', 'soles', 'new', 'life']"
1965,1965,2,"['time', 'place', 'never', 'humor', 'via']"
1966,1966,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1967,1967,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1968,1968,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1969,1969,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1970,1970,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1971,1971,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1972,1972,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1973,1973,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1974,1974,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1975,1975,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1976,1976,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1977,1977,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1978,1978,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1979,1979,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1980,1980,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1981,1981,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1982,1982,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1983,1983,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1984,1984,2,"['best', 'massage', 'park', 'slope', 'rated', 'spa']"
1985,1985,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1986,1986,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1987,1987,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1988,1988,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1989,1989,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1990,1990,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1991,1991,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1992,1992,2,"['grand', 'opening', 'top', 'class', 'oriental', 'massage', 'perfect']"
1993,1993,1,['lie']
1994,1994,1,"['bitch', 'winning']"
1995,1995,1,"['defiantly', 'let', 'bitch', 'already', 'get', 'best', 'wit']"
1996,1996,1,"['keep', 'bitch', 'part', 'fashion', 'see', 'see', 'catch', 'traffic']"
1997,1997,1,"['bound', 'get', 'hurt', 'cause', 'lot']"
1998,1998,1,['bitch']
1999,1999,1,"['ion', 'understood', 'need']"
2000,2000,1,"['sister', 'really', 'going', 'deny', 'yet', 'room', 'like', 'really', 'bitch', 'going', 'deny']"
2001,2001,1,"['bitch', 'ask', 'jeans', 'sag', 'hold']"
2002,2002,2,['wearing']
2003,2003,1,[]
2004,2004,1,"['tha', 'start', 'wen', 'bitch', 'lost']"
2005,2005,1,"['round', 'opening', 'like']"
2006,2006,0,"['say', 'mean', 'dyke']"
2007,2007,1,"['ass', 'hoe', 'scripture', 'religious', 'stuff', 'social', 'media']"
2008,2008,1,"['metal', 'monkey']"
2009,2009,1,"['much', 'twitter']"
2010,2010,2,"['yellow', 'outside']"
2011,2011,2,['trash']
2012,2012,1,"['aside', 'heart', 'hurt']"
2013,2013,1,['loyal']
2014,2014,1,"['know', 'believe', 'cause', 'pussy', 'many']"
2015,2015,1,"['say', 'weak', 'tell', 'freak', 'love']"
2016,2016,1,"['august', 'deserved']"
2017,2017,1,"['baby', 'got', 'want', 'bitch', 'next', 'pussy', 'like', 'ecstasy']"
2018,2018,1,"['got', 'want', 'bitch', 'next', 'pussy', 'like', 'ecstasy']"
2019,2019,1,"['beat', 'pussy', 'till', 'red', 'like', 'get', 'like']"
2020,2020,1,"['love', 'stressful']"
2021,2021,1,"['bitch', 'caught', 'body', 'week', 'ago', 'us', 'get', 'hoe', 'run', 'get']"
2022,2022,1,"['broke', 'stopped', 'defense']"
2023,2023,1,"['cause', 'loyal', 'either', 'go']"
2024,2024,1,"['cause', 'loyal', 'either', 'go']"
2025,2025,1,"['club', 'solo', 'deep', 'valet', 'cause', 'street', 'trust']"
2026,2026,1,"['ask', 'cause', 'bitch', 'got', 'sad']"
2027,2027,0,['sleep']
2028,2028,1,"['drifting', 'last', 'night', 'tu']"
2029,2029,1,"['entertain', 'ass', 'want', 'gon', 'yo', 'friendly', 'ass']"
2030,2030,1,"['freshman', 'year', 'senior', 'year', 'really', 'ago', 'today']"
2031,2031,1,['swag']
2032,2032,1,"['right', 'pussy']"
2033,2033,1,"['first', 'night', 'make', 'hoe']"
2034,2034,1,"['get', 'head', 'twitter', 'bracken', 'baby', 'yo', 'bitch', 'get']"
2035,2035,1,"['got', 'salty', 'cause', 'yo', 'dream', 'bitch', 'main', 'slide']"
2036,2036,0,"['really', 'bitch']"
2037,2037,1,"['happy', 'birthday', 'main', 'right', 'minute', 'rich']"
2038,2038,1,"['hate', 'female', 'got', 'mentality']"
2039,2039,1,"['ever', 'sex', 'cherry', 'red', 'vet', 'fat', 'trap', 'keep', 'pussy', 'wet']"
2040,2040,1,"['mind', 'time']"
2041,2041,1,"['cause', 'like', 'anyways', 'got', 'got', 'girl', 'anyways', 'yea', 'anyways']"
2042,2042,1,"['mo', 'done', 'could', 'foo', 'hoe']"
2043,2043,1,"['like', 'like', 'yo', 'bitch', 'na', 'check', 'mine']"
2044,2044,1,"['everyday', 'always']"
2045,2045,1,"['guess', 'believe', 'ya', 'proof', 'ya', 'name', 'lot', 'man', 'wont']"
2046,2046,1,"['hate', 'tried', 'talk', 'ass', 'bitch']"
2047,2047,1,"['feel', 'like', 'mouthpiece', 'cold', 'give', 'every', 'ever', 'got', 'turned', 'low', 'cost']"
2048,2048,1,"['know', 'know', 'know', 'streets', 'strong', 'gon']"
2049,2049,1,"['rather', 'jack', 'boring', 'give', 'wife']"
2050,2050,1,"['really', 'give', 'start', 'got']"
2051,2051,1,"['still', 'got', 'time', 'bitch', 'actin', 'iffy']"
2052,2052,1,"['shee', 'bitch']"
2053,2053,1,"['told', 'maya', 'gon', 'ask', 'red', 'turtle']"
2054,2054,1,"['took', 'bitch', 'set', 'yo', 'bitch', 'get', 'around', 'set', 'bitch', 'set']"
2055,2055,1,"['never', 'date', 'female', 'another', 'name']"
2056,2056,1,"['wonder', 'ever', 'sit', 'around', 'think', 'bout', 'unfaithful', 'really']"
2057,2057,1,"['bring', 'girl', 'around', 'nobody', 'know', 'mess']"
2058,2058,1,"['hard', 'kill', 'cake', 'bitch', 'take', 'still', 'look', 'like', 'finalist']"
2059,2059,1,"['gon', 'ever', 'hit', 'every', 'picture', 'get', 'whoever', 'want', 'period']"
2060,2060,1,"['show', 'public']"
2061,2061,1,"['id', 'rather', 'sit', 'house', 'day', 'jack', 'bust', 'mission', 'literally', 'chill', 'bitch']"
2062,2062,1,"['give', 'female', 'head', 'throw', 'already', 'ate', 'whole']"
2063,2063,1,"['ever', 'put', 'trust', 'bitch', 'always', 'hurt']"
2064,2064,1,"['ever', 'put', 'trust', 'bitch', 'always', 'hurt']"
2065,2065,0,"['ugly', 'ass', 'baka', 'anyways', 'look', 'like']"
2066,2066,1,"['yo', 'new', 'dress', 'better', 'even', 'close', 'looking', 'better', 'try', 'make']"
2067,2067,1,"['get', 'yo', 'girl', 'took', 'mad', 'mad', 'cause', 'owe', 'loyalty']"
2068,2068,1,"['kill', 'pussy', 'straight', 'murder', 'eat', 'eat', 'eat', 'lick', 'till', 'aye']"
2069,2069,1,"['pull', 'eat', 'pussy', 'dip']"
2070,2070,1,"['real', 'young', 'attitude', 'walk', 'yo', 'spot', 'would', 'think', 'mad']"
2071,2071,1,"['young', 'rich', 'bitch', 'ex', 'rat', 'bitch']"
2072,2072,1,"['tell', 'grammar', 'swear', 'got', 'like']"
2073,2073,1,"['got', 'boo', 'pregnant', 'take']"
2074,2074,1,"['want', 'nobody', 'else', 'yo', 'girl']"
2075,2075,1,"['old', 'proton', 'feel', 'gon', 'feel', 'kill']"
2076,2076,1,"['find', 'answer', 'call', 'cause']"
2077,2077,1,"['look', 'drive', 'bike']"
2078,2078,1,"['ex', 'profile', 'struggling', 'weak', 'ass', 'god', 'good']"
2079,2079,1,[]
2080,2080,1,"['make', 'buy', 'ring', 'ya', 'finger', 'ya', 'jeans', 'back', 'lingerie']"
2081,2081,1,"['get', 'dick', 'said']"
2082,2082,1,"['wake', 'bitch', 'blood']"
2083,2083,1,"['charger', 'got', 'wrap', 'cord', 'around', 'phone', 'bitch', 'charge', 'today']"
2084,2084,1,"['baby', 'bitch', 'shoot']"
2085,2085,1,"['hoe', 'bitch', 'rich', 'chipped']"
2086,2086,1,"['said', 'girl', 'thirsty', 'stay', 'bitch', 'look', 'like']"
2087,2087,1,"['stay', 'want', 'girl']"
2088,2088,1,"['hoe', 'main']"
2089,2089,1,"['g', 'like', 'stop', 'like', 'bitch', 'thought', 'like', 'mean']"
2090,2090,1,"['bitch', 'keep', 'bout', 'another', 'bitch', 'allegedly']"
2091,2091,1,"['bitch', 'keep', 'another', 'bitch', 'allegedly']"
2092,2092,1,"['twitter', 'say', 'really', 'pull', 'trigger']"
2093,2093,1,"['know', 'know', 'darkskin', 'hood', 'getting', 'shot', 'tonight']"
2094,2094,1,"['ran', 'good', 'game', 'royal']"
2095,2095,1,"['said', 'love', 'steady']"
2096,2096,1,"['see', 'get', 'money', 'gossip', 'like']"
2097,2097,1,"['tell', 'rap', 'tell', 'bitch', 'attractive', 'hold']"
2098,2098,1,"['know', 'pussy']"
2099,2099,1,"['herd', 'dope', 'boy', 'herd', 'gold', 'digger', 'know', 'real', 'bitch', 'like', 'real']"
2100,2100,1,"['love', 'talk', 'crazy', 'suck', 'dick', 'whole', 'spit', 'let', 'drip', 'yea']"
2101,2101,1,"['mad', 'like', 'got', 'hit', 'right', 'back', 'care']"
2102,2102,1,"['somebody', 'come', 'look', 'right', 'hart', 'voice']"
2103,2103,1,"['someone', 'let', 'know', 'drake', 'cold', 'favorite', 'rapper', 'hard']"
2104,2104,1,"['south', 'central', 'really']"
2105,2105,1,"['profile', 'checker', 'thing', 'fake', 'added', 'bitch', 'yesterday', 'top']"
2106,2106,1,"['one', 'grab', 'cord', 'start', 'weak', 'ass', 'music']"
2107,2107,1,"['like', 'trey', 'august', 'brown', 'baby', 'time', 'loyal']"
2108,2108,1,"['call', 'tell', 'come', 'either', 'shoot', 'shoot', 'whoever']"
2109,2109,1,"['hart', 'sit']"
2110,2110,1,"['went', 'time', 'settle']"
2111,2111,1,"['like', 'mid', 'sentence']"
2112,2112,0,"['whatever', 'name', 'deserve', 'white', 'ass', 'gay', 'song']"
2113,2113,1,[]
2114,2114,1,"['come', 'town', 'start', 'old']"
2115,2115,1,"['wake', 'blessed', 'stress', 'god', 'success', 'say', 'best']"
2116,2116,1,"['pen', 'main', 'movie', 'bound', 'pick']"
2117,2117,1,"['thirst', 'traps', 'dress', 'like', 'ass', 'make', 'hoe']"
2118,2118,1,"['get', 'turned', 'reason', 'like', 'got', 'bang', 'password']"
2119,2119,1,"['like', 'money', 'buy', 'happiness', 'name', 'sitting', 'crying']"
2120,2120,1,"['deserve', 'x', 'august', 'old', 'side']"
2121,2121,1,"['mad', 'name', 'got']"
2122,2122,1,"['messin', 'broke', 'gon', 'broke']"
2123,2123,1,"['actin', 'like', 'sale']"
2124,2124,1,"['tall', 'tree', 'ass', 'bout', 'catching', 'bitch', 'need', 'catch']"
2125,2125,1,"['comes', 'pussy', 'hostel', 'really', 'watching', 'right']"
2126,2126,2,"['hero', 'via']"
2127,2127,1,"['aint', 'kim']"
2128,2128,0,"['get', 'kick', 'form', 'white']"
2129,2129,2,"['go', 'see', 'new', 'attack', 'ad']"
2130,2130,1,"['bitch', 'got', 'fat', 'ass']"
2131,2131,2,"['trash', 'guy', 'sympathize', 'hurting', 'thanks']"
2132,2132,2,"['sex', 'scene', 'right', 'great', 'making', 'angry']"
2133,2133,1,"['gon', 'picture']"
2134,2134,1,"['ur', 'pussy', 'swam', 'easily', 'eloquent', 'message', 'sent']"
2135,2135,2,"['taking', 'long', 'make', 'bilingual']"
2136,2136,2,"['also', 'provide', 'colored', 'stickers', 'place', 'indicate', 'preferred']"
2137,2137,1,"['really', 'work']"
2138,2138,2,"['sending', 'flag', 'back']"
2139,2139,1,[]
2140,2140,1,"['switch', 'like']"
2141,2141,1,"['big', 'bout']"
2142,2142,1,"['cage', 'dusty', 'secret', 'whiny', 'little', 'bitch']"
2143,2143,2,"['yellow', 'nearest', 'jack']"
2144,2144,1,['pussy']
2145,2145,1,"['call', 'pussy', 'senior', 'skip']"
2146,2146,2,"['retired', 'everything', 'trash']"
2147,2147,1,['could']
2148,2148,2,['bird']
2149,2149,0,"['olive', 'black']"
2150,2150,1,"['still', 'bird', 'ass', 'bitch']"
2151,2151,1,"['wrong', 'man']"
2152,2152,1,"['u', 'still', 'find']"
2153,2153,1,"['wise', 'argument', 'accelerated', 'notion', 'celebrity', 'era', 'teens', 'mock', 'old', 'wrinkled']"
2154,2154,1,['pussy']
2155,2155,1,"['crazy', 'bitch', 'answer', 'looking']"
2156,2156,1,['face']
2157,2157,2,"['like', 'bird', 'man']"
2158,2158,1,"['hoe', 'man', 'cuddle', 'cold', 'bitch', 'nobody', 'touch']"
2159,2159,2,"['bird', 'shut', 'act', 'defiance']"
2160,2160,2,['hit']
2161,2161,1,"['joe', 'people', 'delete', 'twitter', 'pussy', 'tho', 'blocked']"
2162,2162,1,"['going', 'lovingly', 'refer']"
2163,2163,0,"['like', 'retard', 'make', 'person', 'look', 'agree']"
2164,2164,1,"['animal', 'want', 'animal', 'crackers', 'shaped', 'like', 'master']"
2165,2165,0,"['ankle', 'general']"
2166,2166,1,"['many', 'really']"
2167,2167,2,"['help', 'card', 'motel', 'wife', 'gift']"
2168,2168,1,"['links', 'might', 'let', 'play', 'party']"
2169,2169,1,"['feel', 'bad', 'continually', 'flock', 'talk', 'big', 'talk', 'simple', 'minded']"
2170,2170,1,"['catch', 'damn']"
2171,2171,1,['dealt']
2172,2172,1,"['nobody', 'sell', 'flavored', 'colored', 'going']"
2173,2173,1,[]
2174,2174,0,['ever']
2175,2175,1,"['back', 'class', 'two']"
2176,2176,1,"['show', 'would', 'cry', 'like']"
2177,2177,1,"['amber', 'rose', 'rock', 'bald', 'head', 'bald', 'pussy']"
2178,2178,0,"['rip', 'worthless', 'spear', 'chucker']"
2179,2179,2,['yes']
2180,2180,2,"['webber', 'boon']"
2181,2181,1,"['really', 'talk', 'like', 'buck', 'nigger']"
2182,2182,2,"['running', 'around', 'town', 'food', 'trash', 'perfect']"
2183,2183,2,"['could', 'play', 'brown', 'wah', 'adult', 'sound', 'effect']"
2184,2184,2,"['always', 'feel', 'like', 'go', 'season', 'offensive', 'inevitably', 'trash', 'get']"
2185,2185,1,"['look', 'workshop', 'guess', 'half', 'wrong', 'dumb']"
2186,2186,2,"['homeless', 'people', 'twittering', 'via']"
2187,2187,1,"['hey', 'race', 'informant', 'punk', 'ass', 'speaking', 'justice']"
2188,2188,2,"['try', 'visiting', 'night', 'real']"
2189,2189,2,"['thank', 'see', 'state', 'bird']"
2190,2190,2,"['real', 'job', 'dampen', 'bad', 'political', 'heading']"
2191,2191,2,"['could', 'wearing', 'trash', 'bag', 'still', 'stylish', 'human', 'know']"
2192,2192,2,"['al', 'market', 'share', 'dropping', 'faster', 'stock', 'market']"
2193,2193,1,"['love', 'clearly']"
2194,2194,1,"['pushing', 'land', 'china', 'completely', 'armed', 'stay']"
2195,2195,1,"['baby', 'bitch', 'wife', 'like', 'pac', 'u', 'need', 'thug', 'ya', 'life']"
2196,2196,1,"['good', 'girl', 'worth']"
2197,2197,1,"['loyal', 'girl']"
2198,2198,1,['day']
2199,2199,1,"['game', 'finish', 'new', 'book', 'cold', 'hoe']"
2200,2200,1,"['know', 'come', 'n', 'go', 'keep', 'em']"
2201,2201,1,"['time', 'lonely', 'watching']"
2202,2202,2,"['crossed', 'control']"
2203,2203,1,"['also', 'whiny']"
2204,2204,1,"['drunk', 'got', 'night', 'party', 'start', 'arrive']"
2205,2205,2,"['monkey', 'desperately', 'searching', 'validation', 'meaning', 'mango']"
2206,2206,2,[]
2207,2207,1,"['pretty', 'close', 'trash', 'ass', 'quote', 'guess', 'body']"
2208,2208,2,"['need', 'scale', 'ghetto']"
2209,2209,1,"['days', 'til']"
2210,2210,1,"['mile', 'dead', 'zone', 'radius', 'around', 'go', 'tri', 'state', 'needs', 'better']"
2211,2211,1,"['yea', 'like', 'money', 'order', 'bad', 'bitch', 'yea', 'look', 'like']"
2212,2212,1,"['mil', 'cause', 'bitch', 'ass', 'eating']"
2213,2213,1,"['depot', 'hoe', 'hoe', 'coming']"
2214,2214,2,['trash']
2215,2215,1,"['like', 'start', 'blocking', 'us']"
2216,2216,1,['homosexual']
2217,2217,2,"['sunny', 'side']"
2218,2218,1,"['twitter', 'ever', 'get']"
2219,2219,1,"['year', 'old', 'pussy', 'like']"
2220,2220,1,"['yr', 'scrap', 'might', 'get', 'life', 'prison', 'el', 'loco', 'story']"
2221,2221,1,[]
2222,2222,2,"['world', 'series']"
2223,2223,2,"['yellow', 'tower', 'gilbert']"
2224,2224,1,"['game', 'fall', 'kill']"
2225,2225,1,"['come', 'get', 'bitch', 'self']"
2226,2226,2,['good']
2227,2227,2,"['adult', 'human', 'found', 'trash']"
2228,2228,1,['bad']
2229,2229,0,"['beer', 'queer']"
2230,2230,1,"['faced', 'bitch']"
2231,2231,0,['dyke']
2232,2232,1,['everything']
2233,2233,1,"['bitch', 'n', 'period']"
2234,2234,1,"['year', 'starting', 'put', 'fag']"
2235,2235,1,"['knowing', 'bitch']"
2236,2236,1,"['chill', 'basic', 'ass']"
2237,2237,1,"['like', 'thank', 'supportive']"
2238,2238,1,"['bitch', 'bitch', 'also', 'thanks']"
2239,2239,2,"['talented', 'really', 'glad']"
2240,2240,1,['mad']
2241,2241,1,"['bird', 'suck', 'dick', 'lick']"
2242,2242,1,"['real', 'thats', 'exactly', 'getting', 'money']"
2243,2243,1,"['used', 'address', 'chat']"
2244,2244,1,"['retarded', 'would', 'put', 'point', 'guard']"
2245,2245,1,"['tripping', 'bitch', 'fight']"
2246,2246,1,"['cant', 'stand', 'dealing', 'hit', 'stank', 'ass', 'ass', 'ways']"
2247,2247,1,"['today', 'retard', 'fell', 'wish']"
2248,2248,1,['wid']
2249,2249,2,"['n', 'pick', 'trash', 'u', 'understand', 'took', 'trip']"
2250,2250,1,"['bitch', 'done', 'took', 'flight']"
2251,2251,1,[]
2252,2252,1,"['dont', 'like']"
2253,2253,1,"['fat', 'u', 'tell', 'lost', 'dey', 'luxury', 'car', 'ride', 'happy']"
2254,2254,0,"['old', 'dyke']"
2255,2255,1,"['bitch', 'car', 'seat', 'still', 'like', 'tell', 'plug']"
2256,2256,2,[]
2257,2257,1,"['bitch', 'drop']"
2258,2258,1,"['know', 'ya', 'bitch']"
2259,2259,1,"['beat', 'pussy', 'like', 'serve', 'time', 'state', 'correctional', 'facility']"
2260,2260,1,['long']
2261,2261,2,"['rice', 'pop', 'water', 'good']"
2262,2262,0,"['white', 'men', 'pick', 'trucks', 'screaming', 'nigger', 'coach', 'got', 'nerve', 'get', 'mad', 'free', 'throw']"
2263,2263,2,"['still', 'time', 'chug', 'coffee', 'red', 'bull', 'foreseeable', 'future', 'hopefully', 'pass', 'behind']"
2264,2264,2,['trash']
2265,2265,2,"['whizzing', 'got']"
2266,2266,1,"['ugly', 'bitch']"
2267,2267,1,"['come', 'u', 'oh', 'side', 'left']"
2268,2268,1,"['user', 'unfollowed', 'prude', 'ass', 'hoe']"
2269,2269,1,['big']
2270,2270,1,"['bout', 'match', 'wit', 'dis']"
2271,2271,1,"['never', 'make', 'relate']"
2272,2272,1,"['later', 'bitch', 'still', 'didnt', 'learn', 'remember', 'first', 'major', 'nude', 'leak', 'generation']"
2273,2273,1,"['needs', 'hurry', 'chilly', 'bitch']"
2274,2274,1,"['u', 'went', 'look', 'horrible', 'believe', 'bout', 'piss']"
2275,2275,0,"['mo', 'let', 'kill', 'new', 'black', 'hijack', 'presser']"
2276,2276,2,"['species', 'chesterfield', 'great', 'bird', 'many']"
2277,2277,2,"['species', 'chesterfield', 'great', 'bird', 'many']"
2278,2278,1,"['percent', 'yo', 'bitch', 'percent', 'scrap']"
2279,2279,1,"['goofy', 'act', 'like']"
2280,2280,2,"['feature', 'yellow', 'black', 'feature', 'buck', 'tag', 'radiator']"
2281,2281,1,"['got', 'call', 'yo', 'bitch']"
2282,2282,1,"['truly', 'talented', 'people', 'come', 'across', 'retarded', 'untalented', 'people', 'point']"
2283,2283,2,"['percent', 'trash', 'dump', 'sea', 'good', 'thing']"
2284,2284,1,['bitch']
2285,2285,1,"['bitch', 'one']"
2286,2286,2,"['need', 'discuss', 'delicious', 'brownie', 'u']"
